country_region_code,country_region,sub_region_1,iso_3166_2_code,place_id,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
ID,Indonesia,Aceh,ID-AC,ChIJvcR8UN-bOTARYMogsoCdAwE,7/28/2022,21,48,30,5,15,14
ID,Indonesia,Aceh,ID-AC,ChIJvcR8UN-bOTARYMogsoCdAwE,7/29/2022,18,43,30,6,16,14
ID,Indonesia,Aceh,ID-AC,ChIJvcR8UN-bOTARYMogsoCdAwE,7/30/2022,19,43,37,11,0,17
ID,Indonesia,Aceh,ID-AC,ChIJvcR8UN-bOTARYMogsoCdAwE,7/31/2022,20,43,31,14,36,15
ID,Indonesia,Aceh,ID-AC,ChIJvcR8UN-bOTARYMogsoCdAwE,8/1/2022,26,52,42,10,18,13
ID,Indonesia,Aceh,ID-AC,ChIJvcR8UN-bOTARYMogsoCdAwE,8/2/2022,12,37,14,-2,11,16
ID,Indonesia,Aceh,ID-AC,ChIJvcR8UN-bOTARYMogsoCdAwE,8/3/2022,18,43,21,6,14,15
ID,Indonesia,Aceh,ID-AC,ChIJvcR8UN-bOTARYMogsoCdAwE,8/4/2022,23,52,34,2,17,14
ID,Indonesia,Aceh,ID-AC,ChIJvcR8UN-bOTARYMogsoCdAwE,8/5/2022,20,48,43,2,18,14
ID,Indonesia,Aceh,ID-AC,ChIJvcR8UN-bOTARYMogsoCdAwE,8/6/2022,18,43,37,6,38,13
ID,Indonesia,Aceh,ID-AC,ChIJvcR8UN-bOTARYMogsoCdAwE,8/7/2022,23,50,43,7,33,15
ID,Indonesia,Aceh,ID-AC,ChIJvcR8UN-bOTARYMogsoCdAwE,8/8/2022,24,48,43,9,17,14
ID,Indonesia,Aceh,ID-AC,ChIJvcR8UN-bOTARYMogsoCdAwE,8/9/2022,20,44,40,15,16,14
ID,Indonesia,Aceh,ID-AC,ChIJvcR8UN-bOTARYMogsoCdAwE,8/10/2022,21,44,34,9,17,13
ID,Indonesia,Aceh,ID-AC,ChIJvcR8UN-bOTARYMogsoCdAwE,8/11/2022,23,48,33,9,19,13
ID,Indonesia,Aceh,ID-AC,ChIJvcR8UN-bOTARYMogsoCdAwE,8/12/2022,19,46,37,8,21,14
ID,Indonesia,Aceh,ID-AC,ChIJvcR8UN-bOTARYMogsoCdAwE,8/13/2022,18,42,31,8,26,14
ID,Indonesia,Aceh,ID-AC,ChIJvcR8UN-bOTARYMogsoCdAwE,8/14/2022,21,44,30,6,37,15
ID,Indonesia,Aceh,ID-AC,ChIJvcR8UN-bOTARYMogsoCdAwE,8/15/2022,25,47,46,8,20,16
ID,Indonesia,Aceh,ID-AC,ChIJvcR8UN-bOTARYMogsoCdAwE,8/16/2022,22,47,41,6,18,15
ID,Indonesia,Aceh,ID-AC,ChIJvcR8UN-bOTARYMogsoCdAwE,8/17/2022,23,43,86,1,-20,22
ID,Indonesia,Aceh,ID-AC,ChIJvcR8UN-bOTARYMogsoCdAwE,8/18/2022,28,52,62,5,16,16
ID,Indonesia,Aceh,ID-AC,ChIJvcR8UN-bOTARYMogsoCdAwE,8/19/2022,19,46,38,-1,21,18
ID,Indonesia,Aceh,ID-AC,ChIJvcR8UN-bOTARYMogsoCdAwE,8/20/2022,17,40,33,-1,29,18
ID,Indonesia,Aceh,ID-AC,ChIJvcR8UN-bOTARYMogsoCdAwE,8/21/2022,19,42,27,4,36,19
ID,Indonesia,Aceh,ID-AC,ChIJvcR8UN-bOTARYMogsoCdAwE,8/22/2022,24,45,46,6,20,17
ID,Indonesia,Aceh,ID-AC,ChIJvcR8UN-bOTARYMogsoCdAwE,8/23/2022,18,40,52,1,18,18
ID,Indonesia,Aceh,ID-AC,ChIJvcR8UN-bOTARYMogsoCdAwE,8/24/2022,20,41,55,8,18,17
ID,Indonesia,Aceh,ID-AC,ChIJvcR8UN-bOTARYMogsoCdAwE,8/25/2022,10,31,21,-5,16,19
ID,Indonesia,Aceh,ID-AC,ChIJvcR8UN-bOTARYMogsoCdAwE,8/26/2022,20,47,50,-2,20,17
ID,Indonesia,Aceh,ID-AC,ChIJvcR8UN-bOTARYMogsoCdAwE,8/27/2022,18,41,48,-6,27,18
ID,Indonesia,Aceh,ID-AC,ChIJvcR8UN-bOTARYMogsoCdAwE,8/28/2022,23,47,37,0,34,19
ID,Indonesia,Aceh,ID-AC,ChIJvcR8UN-bOTARYMogsoCdAwE,8/29/2022,18,36,29,-2,21,17
ID,Indonesia,Aceh,ID-AC,ChIJvcR8UN-bOTARYMogsoCdAwE,8/30/2022,13,34,18,-5,19,17
ID,Indonesia,Aceh,ID-AC,ChIJvcR8UN-bOTARYMogsoCdAwE,8/31/2022,17,37,22,-9,18,16
ID,Indonesia,Aceh,ID-AC,ChIJvcR8UN-bOTARYMogsoCdAwE,9/1/2022,16,40,12,-6,18,16
ID,Indonesia,Aceh,ID-AC,ChIJvcR8UN-bOTARYMogsoCdAwE,9/2/2022,22,51,31,1,21,14
ID,Indonesia,Aceh,ID-AC,ChIJvcR8UN-bOTARYMogsoCdAwE,9/3/2022,16,40,15,-8,25,16
ID,Indonesia,Aceh,ID-AC,ChIJvcR8UN-bOTARYMogsoCdAwE,9/4/2022,25,51,31,2,34,14
ID,Indonesia,Aceh,ID-AC,ChIJvcR8UN-bOTARYMogsoCdAwE,9/5/2022,26,47,42,5,22,13
ID,Indonesia,Aceh,ID-AC,ChIJvcR8UN-bOTARYMogsoCdAwE,9/6/2022,21,44,39,6,20,13
ID,Indonesia,Aceh,ID-AC,ChIJvcR8UN-bOTARYMogsoCdAwE,9/7/2022,21,38,29,-1,19,15
ID,Indonesia,Aceh,ID-AC,ChIJvcR8UN-bOTARYMogsoCdAwE,9/8/2022,26,38,32,1,22,14
ID,Indonesia,Aceh,ID-AC,ChIJvcR8UN-bOTARYMogsoCdAwE,9/9/2022,24,37,36,-1,23,14
ID,Indonesia,Aceh,ID-AC,ChIJvcR8UN-bOTARYMogsoCdAwE,9/10/2022,24,34,32,-3,29,14
ID,Indonesia,Aceh,ID-AC,ChIJvcR8UN-bOTARYMogsoCdAwE,9/11/2022,26,39,31,7,35,15
ID,Indonesia,Aceh,ID-AC,ChIJvcR8UN-bOTARYMogsoCdAwE,9/12/2022,27,34,43,2,23,13
ID,Indonesia,Aceh,ID-AC,ChIJvcR8UN-bOTARYMogsoCdAwE,9/13/2022,23,33,37,1,21,14
ID,Indonesia,Aceh,ID-AC,ChIJvcR8UN-bOTARYMogsoCdAwE,9/14/2022,22,29,34,0,20,14
ID,Indonesia,Aceh,ID-AC,ChIJvcR8UN-bOTARYMogsoCdAwE,9/15/2022,26,35,31,-3,22,13
ID,Indonesia,Aceh,ID-AC,ChIJvcR8UN-bOTARYMogsoCdAwE,9/16/2022,20,30,29,-5,21,14
ID,Indonesia,Aceh,ID-AC,ChIJvcR8UN-bOTARYMogsoCdAwE,9/17/2022,15,25,19,-9,25,16
ID,Indonesia,Aceh,ID-AC,ChIJvcR8UN-bOTARYMogsoCdAwE,9/18/2022,24,33,32,-3,32,15
ID,Indonesia,Aceh,ID-AC,ChIJvcR8UN-bOTARYMogsoCdAwE,9/19/2022,25,32,38,-6,22,13
ID,Indonesia,Aceh,ID-AC,ChIJvcR8UN-bOTARYMogsoCdAwE,9/20/2022,19,29,35,0,19,14
ID,Indonesia,Aceh,ID-AC,ChIJvcR8UN-bOTARYMogsoCdAwE,9/21/2022,17,24,25,-9,17,15
ID,Indonesia,Aceh,ID-AC,ChIJvcR8UN-bOTARYMogsoCdAwE,9/22/2022,24,33,27,-6,20,13
ID,Indonesia,Aceh,ID-AC,ChIJvcR8UN-bOTARYMogsoCdAwE,9/23/2022,17,28,25,-6,20,15
ID,Indonesia,Aceh,ID-AC,ChIJvcR8UN-bOTARYMogsoCdAwE,9/24/2022,18,27,16,-10,26,15
ID,Indonesia,Aceh,ID-AC,ChIJvcR8UN-bOTARYMogsoCdAwE,9/25/2022,20,31,28,-5,31,16
ID,Indonesia,Aceh,ID-AC,ChIJvcR8UN-bOTARYMogsoCdAwE,9/26/2022,23,28,32,-4,22,14
ID,Indonesia,Aceh,ID-AC,ChIJvcR8UN-bOTARYMogsoCdAwE,9/27/2022,12,17,18,-8,18,16
ID,Indonesia,Aceh,ID-AC,ChIJvcR8UN-bOTARYMogsoCdAwE,9/28/2022,18,22,16,-10,16,15
ID,Indonesia,Aceh,ID-AC,ChIJvcR8UN-bOTARYMogsoCdAwE,9/29/2022,16,23,12,-16,19,15
ID,Indonesia,Aceh,ID-AC,ChIJvcR8UN-bOTARYMogsoCdAwE,9/30/2022,17,26,19,-10,20,15
ID,Indonesia,Aceh,ID-AC,ChIJvcR8UN-bOTARYMogsoCdAwE,10/1/2022,22,31,18,-16,27,15
ID,Indonesia,Aceh,ID-AC,ChIJvcR8UN-bOTARYMogsoCdAwE,10/2/2022,26,36,24,-6,30,15
ID,Indonesia,Aceh,ID-AC,ChIJvcR8UN-bOTARYMogsoCdAwE,10/3/2022,24,31,33,-6,22,14
ID,Indonesia,Aceh,ID-AC,ChIJvcR8UN-bOTARYMogsoCdAwE,10/4/2022,12,21,21,-7,19,16
ID,Indonesia,Aceh,ID-AC,ChIJvcR8UN-bOTARYMogsoCdAwE,10/5/2022,21,31,31,-2,18,15
ID,Indonesia,Aceh,ID-AC,ChIJvcR8UN-bOTARYMogsoCdAwE,10/6/2022,16,27,15,-4,20,15
ID,Indonesia,Aceh,ID-AC,ChIJvcR8UN-bOTARYMogsoCdAwE,10/7/2022,22,38,27,1,18,14
ID,Indonesia,Aceh,ID-AC,ChIJvcR8UN-bOTARYMogsoCdAwE,10/8/2022,19,29,29,-6,-9,17
ID,Indonesia,Aceh,ID-AC,ChIJvcR8UN-bOTARYMogsoCdAwE,10/9/2022,22,34,24,4,27,15
ID,Indonesia,Aceh,ID-AC,ChIJvcR8UN-bOTARYMogsoCdAwE,10/10/2022,24,30,41,3,20,14
ID,Indonesia,Aceh,ID-AC,ChIJvcR8UN-bOTARYMogsoCdAwE,10/11/2022,19,28,33,1,20,14
ID,Indonesia,Aceh,ID-AC,ChIJvcR8UN-bOTARYMogsoCdAwE,10/12/2022,21,28,32,5,19,14
ID,Indonesia,Aceh,ID-AC,ChIJvcR8UN-bOTARYMogsoCdAwE,10/13/2022,22,31,28,6,21,13
ID,Indonesia,Aceh,ID-AC,ChIJvcR8UN-bOTARYMogsoCdAwE,10/14/2022,16,25,20,-2,20,15
ID,Indonesia,Aceh,ID-AC,ChIJvcR8UN-bOTARYMogsoCdAwE,10/15/2022,14,23,5,-9,24,16
ID,Indonesia,Bali,ID-BA,ChIJoQ8Q6NNB0S0RkOYkS7EPkSQ,1/1/2022,-23,-6,16,-51,-56,8
ID,Indonesia,Bali,ID-BA,ChIJoQ8Q6NNB0S0RkOYkS7EPkSQ,1/2/2022,-20,1,-17,-50,-24,6
ID,Indonesia,Bali,ID-BA,ChIJoQ8Q6NNB0S0RkOYkS7EPkSQ,1/3/2022,-17,5,-23,-47,-22,6
ID,Indonesia,Bali,ID-BA,ChIJoQ8Q6NNB0S0RkOYkS7EPkSQ,1/4/2022,-19,-2,-26,-48,-24,7
ID,Indonesia,Bali,ID-BA,ChIJoQ8Q6NNB0S0RkOYkS7EPkSQ,1/5/2022,-18,1,-27,-47,-21,7
ID,Indonesia,Bali,ID-BA,ChIJoQ8Q6NNB0S0RkOYkS7EPkSQ,1/6/2022,-19,-1,-22,-50,-18,7
ID,Indonesia,Bali,ID-BA,ChIJoQ8Q6NNB0S0RkOYkS7EPkSQ,1/7/2022,-21,-5,-29,-55,-17,7
ID,Indonesia,Bali,ID-BA,ChIJoQ8Q6NNB0S0RkOYkS7EPkSQ,1/8/2022,-19,-3,-29,-52,-18,6
ID,Indonesia,Bali,ID-BA,ChIJoQ8Q6NNB0S0RkOYkS7EPkSQ,1/9/2022,-27,-13,-27,-57,-22,9
ID,Indonesia,Bali,ID-BA,ChIJoQ8Q6NNB0S0RkOYkS7EPkSQ,1/10/2022,-21,-2,-31,-52,-19,6
ID,Indonesia,Bali,ID-BA,ChIJoQ8Q6NNB0S0RkOYkS7EPkSQ,1/11/2022,-25,-8,-38,-54,-20,7
ID,Indonesia,Bali,ID-BA,ChIJoQ8Q6NNB0S0RkOYkS7EPkSQ,1/12/2022,-23,-5,-35,-51,-20,8
ID,Indonesia,Bali,ID-BA,ChIJoQ8Q6NNB0S0RkOYkS7EPkSQ,1/13/2022,-20,-4,-26,-51,-17,6
ID,Indonesia,Bali,ID-BA,ChIJoQ8Q6NNB0S0RkOYkS7EPkSQ,1/14/2022,-21,-5,-29,-56,-13,7
ID,Indonesia,Bali,ID-BA,ChIJoQ8Q6NNB0S0RkOYkS7EPkSQ,1/15/2022,-27,-13,-42,-53,-16,9
ID,Indonesia,Bali,ID-BA,ChIJoQ8Q6NNB0S0RkOYkS7EPkSQ,1/16/2022,-22,-3,-24,-55,-20,8
ID,Indonesia,Bali,ID-BA,ChIJoQ8Q6NNB0S0RkOYkS7EPkSQ,1/17/2022,-24,-8,-32,-53,-18,8
ID,Indonesia,Bali,ID-BA,ChIJoQ8Q6NNB0S0RkOYkS7EPkSQ,1/18/2022,-26,-11,-39,-56,-20,10
ID,Indonesia,Bali,ID-BA,ChIJoQ8Q6NNB0S0RkOYkS7EPkSQ,1/19/2022,-19,-3,-29,-53,-16,8
ID,Indonesia,Bali,ID-BA,ChIJoQ8Q6NNB0S0RkOYkS7EPkSQ,1/20/2022,-22,-6,-33,-52,-14,8
ID,Indonesia,Bali,ID-BA,ChIJoQ8Q6NNB0S0RkOYkS7EPkSQ,1/21/2022,-20,-5,-29,-54,-13,8
ID,Indonesia,Bali,ID-BA,ChIJoQ8Q6NNB0S0RkOYkS7EPkSQ,1/22/2022,-19,-5,-27,-52,-14,7
ID,Indonesia,Bali,ID-BA,ChIJoQ8Q6NNB0S0RkOYkS7EPkSQ,1/23/2022,-21,-6,-20,-55,-19,8
ID,Indonesia,Bali,ID-BA,ChIJoQ8Q6NNB0S0RkOYkS7EPkSQ,1/24/2022,-20,-4,-30,-52,-14,8
ID,Indonesia,Bali,ID-BA,ChIJoQ8Q6NNB0S0RkOYkS7EPkSQ,1/25/2022,-21,-5,-30,-53,-15,7
ID,Indonesia,Bali,ID-BA,ChIJoQ8Q6NNB0S0RkOYkS7EPkSQ,1/26/2022,-20,-5,-32,-53,-14,8
ID,Indonesia,Bali,ID-BA,ChIJoQ8Q6NNB0S0RkOYkS7EPkSQ,1/27/2022,-21,-5,-31,-52,-14,8
ID,Indonesia,Bali,ID-BA,ChIJoQ8Q6NNB0S0RkOYkS7EPkSQ,1/28/2022,-22,-6,-37,-55,-12,9
ID,Indonesia,Bali,ID-BA,ChIJoQ8Q6NNB0S0RkOYkS7EPkSQ,1/29/2022,-19,-3,-29,-49,-13,7
ID,Indonesia,Bali,ID-BA,ChIJoQ8Q6NNB0S0RkOYkS7EPkSQ,1/30/2022,-21,-3,-20,-56,-19,9
ID,Indonesia,Bali,ID-BA,ChIJoQ8Q6NNB0S0RkOYkS7EPkSQ,1/31/2022,-17,2,-24,-55,-16,7
ID,Indonesia,Bali,ID-BA,ChIJoQ8Q6NNB0S0RkOYkS7EPkSQ,2/1/2022,-20,-5,-14,-53,-53,15
ID,Indonesia,Bali,ID-BA,ChIJoQ8Q6NNB0S0RkOYkS7EPkSQ,2/2/2022,-18,3,-29,-52,-17,8
ID,Indonesia,Bali,ID-BA,ChIJoQ8Q6NNB0S0RkOYkS7EPkSQ,2/3/2022,-21,-2,-29,-55,-16,9
ID,Indonesia,Bali,ID-BA,ChIJoQ8Q6NNB0S0RkOYkS7EPkSQ,2/4/2022,-24,-5,-37,-61,-22,12
ID,Indonesia,Bali,ID-BA,ChIJoQ8Q6NNB0S0RkOYkS7EPkSQ,2/5/2022,-24,-6,-40,-56,-24,11
ID,Indonesia,Bali,ID-BA,ChIJoQ8Q6NNB0S0RkOYkS7EPkSQ,2/6/2022,-30,-10,-41,-60,-24,12
ID,Indonesia,Bali,ID-BA,ChIJoQ8Q6NNB0S0RkOYkS7EPkSQ,2/7/2022,-24,-2,-40,-59,-28,13
ID,Indonesia,Bali,ID-BA,ChIJoQ8Q6NNB0S0RkOYkS7EPkSQ,2/8/2022,-25,-6,-33,-59,-32,12
ID,Indonesia,Bali,ID-BA,ChIJoQ8Q6NNB0S0RkOYkS7EPkSQ,2/9/2022,-24,-6,-34,-60,-32,13
ID,Indonesia,Bali,ID-BA,ChIJoQ8Q6NNB0S0RkOYkS7EPkSQ,2/10/2022,-27,-10,-39,-60,-29,14
ID,Indonesia,Bali,ID-BA,ChIJoQ8Q6NNB0S0RkOYkS7EPkSQ,2/11/2022,-27,-10,-41,-64,-27,15
ID,Indonesia,Bali,ID-BA,ChIJoQ8Q6NNB0S0RkOYkS7EPkSQ,2/12/2022,-26,-10,-43,-62,-25,12
ID,Indonesia,Bali,ID-BA,ChIJoQ8Q6NNB0S0RkOYkS7EPkSQ,2/13/2022,-29,-11,-39,-65,-23,13
ID,Indonesia,Bali,ID-BA,ChIJoQ8Q6NNB0S0RkOYkS7EPkSQ,2/14/2022,-22,-1,-40,-62,-27,13
ID,Indonesia,Bali,ID-BA,ChIJoQ8Q6NNB0S0RkOYkS7EPkSQ,2/15/2022,-25,-10,-33,-61,-29,12
ID,Indonesia,Bali,ID-BA,ChIJoQ8Q6NNB0S0RkOYkS7EPkSQ,2/16/2022,-23,-6,-36,-61,-27,13
ID,Indonesia,Bali,ID-BA,ChIJoQ8Q6NNB0S0RkOYkS7EPkSQ,2/17/2022,-25,-9,-32,-61,-27,13
ID,Indonesia,Bali,ID-BA,ChIJoQ8Q6NNB0S0RkOYkS7EPkSQ,2/18/2022,-26,-11,-39,-65,-23,13
ID,Indonesia,Bali,ID-BA,ChIJoQ8Q6NNB0S0RkOYkS7EPkSQ,2/19/2022,-22,-7,-36,-61,-21,10
ID,Indonesia,Bali,ID-BA,ChIJoQ8Q6NNB0S0RkOYkS7EPkSQ,2/20/2022,-25,-8,-27,-63,-20,10
ID,Indonesia,Bali,ID-BA,ChIJoQ8Q6NNB0S0RkOYkS7EPkSQ,2/21/2022,-37,-21,-52,-65,-32,18
ID,Indonesia,Bali,ID-BA,ChIJoQ8Q6NNB0S0RkOYkS7EPkSQ,2/22/2022,-22,-6,-35,-61,-25,11
ID,Indonesia,Bali,ID-BA,ChIJoQ8Q6NNB0S0RkOYkS7EPkSQ,2/23/2022,-24,-8,-34,-60,-25,13
ID,Indonesia,Bali,ID-BA,ChIJoQ8Q6NNB0S0RkOYkS7EPkSQ,2/24/2022,-23,-8,-28,-58,-22,12
ID,Indonesia,Bali,ID-BA,ChIJoQ8Q6NNB0S0RkOYkS7EPkSQ,2/25/2022,-26,-9,-36,-59,-20,13
ID,Indonesia,Bali,ID-BA,ChIJoQ8Q6NNB0S0RkOYkS7EPkSQ,2/26/2022,-20,0,-32,-49,-19,9
ID,Indonesia,Bali,ID-BA,ChIJoQ8Q6NNB0S0RkOYkS7EPkSQ,2/27/2022,-20,2,-19,-57,-16,9
ID,Indonesia,Bali,ID-BA,ChIJoQ8Q6NNB0S0RkOYkS7EPkSQ,2/28/2022,-17,4,-1,-54,-48,15
ID,Indonesia,Bali,ID-BA,ChIJoQ8Q6NNB0S0RkOYkS7EPkSQ,3/1/2022,-15,18,-22,-54,-28,10
ID,Indonesia,Bali,ID-BA,ChIJoQ8Q6NNB0S0RkOYkS7EPkSQ,3/2/2022,-21,29,-9,-56,-55,13
ID,Indonesia,Bali,ID-BA,ChIJoQ8Q6NNB0S0RkOYkS7EPkSQ,3/3/2022,-88,-90,-71,-97,-92,46
ID,Indonesia,Bali,ID-BA,ChIJoQ8Q6NNB0S0RkOYkS7EPkSQ,3/4/2022,-27,-13,14,-65,-58,11
ID,Indonesia,Bali,ID-BA,ChIJoQ8Q6NNB0S0RkOYkS7EPkSQ,3/5/2022,-23,-7,-29,-58,-24,11
ID,Indonesia,Bali,ID-BA,ChIJoQ8Q6NNB0S0RkOYkS7EPkSQ,3/6/2022,-24,-6,-28,-56,-17,12
ID,Indonesia,Bali,ID-BA,ChIJoQ8Q6NNB0S0RkOYkS7EPkSQ,3/7/2022,-19,-1,-17,-54,-28,11
ID,Indonesia,Bali,ID-BA,ChIJoQ8Q6NNB0S0RkOYkS7EPkSQ,3/8/2022,-19,-2,-12,-55,-24,13
ID,Indonesia,Bali,ID-BA,ChIJoQ8Q6NNB0S0RkOYkS7EPkSQ,3/9/2022,-20,-6,-14,-53,-25,15
ID,Indonesia,Bali,ID-BA,ChIJoQ8Q6NNB0S0RkOYkS7EPkSQ,3/10/2022,-20,-8,-14,-55,-20,15
ID,Indonesia,Bali,ID-BA,ChIJoQ8Q6NNB0S0RkOYkS7EPkSQ,3/11/2022,-20,-7,-16,-57,-18,16
ID,Indonesia,Bali,ID-BA,ChIJoQ8Q6NNB0S0RkOYkS7EPkSQ,3/12/2022,-17,-4,-18,-53,-14,14
ID,Indonesia,Bali,ID-BA,ChIJoQ8Q6NNB0S0RkOYkS7EPkSQ,3/13/2022,-22,-8,-13,-56,-14,15
ID,Indonesia,Bali,ID-BA,ChIJoQ8Q6NNB0S0RkOYkS7EPkSQ,3/14/2022,-17,-1,-6,-52,-18,16
ID,Indonesia,Bali,ID-BA,ChIJoQ8Q6NNB0S0RkOYkS7EPkSQ,3/15/2022,-18,-4,-9,-51,-18,16
ID,Indonesia,Bali,ID-BA,ChIJoQ8Q6NNB0S0RkOYkS7EPkSQ,3/16/2022,-16,0,-6,-50,-18,16
ID,Indonesia,Bali,ID-BA,ChIJoQ8Q6NNB0S0RkOYkS7EPkSQ,3/17/2022,-19,-6,2,-52,-21,15
ID,Indonesia,Bali,ID-BA,ChIJoQ8Q6NNB0S0RkOYkS7EPkSQ,3/18/2022,-21,-8,-16,-53,-16,16
ID,Indonesia,Bali,ID-BA,ChIJoQ8Q6NNB0S0RkOYkS7EPkSQ,3/19/2022,-23,-10,-29,-49,-16,15
ID,Indonesia,Bali,ID-BA,ChIJoQ8Q6NNB0S0RkOYkS7EPkSQ,3/20/2022,-27,-13,-27,-51,-15,16
ID,Indonesia,Bali,ID-BA,ChIJoQ8Q6NNB0S0RkOYkS7EPkSQ,3/21/2022,-18,-3,-14,-46,-16,16
ID,Indonesia,Bali,ID-BA,ChIJoQ8Q6NNB0S0RkOYkS7EPkSQ,3/22/2022,-20,-9,-8,-44,-19,16
ID,Indonesia,Bali,ID-BA,ChIJoQ8Q6NNB0S0RkOYkS7EPkSQ,3/23/2022,-14,0,0,-43,-17,15
ID,Indonesia,Bali,ID-BA,ChIJoQ8Q6NNB0S0RkOYkS7EPkSQ,3/24/2022,-16,-4,-5,-44,-15,15
ID,Indonesia,Bali,ID-BA,ChIJoQ8Q6NNB0S0RkOYkS7EPkSQ,3/25/2022,-16,-1,-6,-45,-15,15
ID,Indonesia,Bali,ID-BA,ChIJoQ8Q6NNB0S0RkOYkS7EPkSQ,3/26/2022,-17,-5,-8,-46,-17,13
ID,Indonesia,Bali,ID-BA,ChIJoQ8Q6NNB0S0RkOYkS7EPkSQ,3/27/2022,-20,-6,1,-49,-14,12
ID,Indonesia,Bali,ID-BA,ChIJoQ8Q6NNB0S0RkOYkS7EPkSQ,3/28/2022,-16,0,-8,-43,-16,15
ID,Indonesia,Bali,ID-BA,ChIJoQ8Q6NNB0S0RkOYkS7EPkSQ,3/29/2022,-17,-2,-8,-44,-19,15
ID,Indonesia,Bali,ID-BA,ChIJoQ8Q6NNB0S0RkOYkS7EPkSQ,3/30/2022,-15,-4,5,-46,-38,18
ID,Indonesia,Bali,ID-BA,ChIJoQ8Q6NNB0S0RkOYkS7EPkSQ,3/31/2022,-15,-2,-1,-49,-15,13
ID,Indonesia,Bali,ID-BA,ChIJoQ8Q6NNB0S0RkOYkS7EPkSQ,4/1/2022,-19,-3,-20,-55,-13,15
ID,Indonesia,Bali,ID-BA,ChIJoQ8Q6NNB0S0RkOYkS7EPkSQ,4/2/2022,-16,2,-20,-54,-14,12
ID,Indonesia,Bali,ID-BA,ChIJoQ8Q6NNB0S0RkOYkS7EPkSQ,4/3/2022,-22,-3,-21,-62,-15,14
ID,Indonesia,Bali,ID-BA,ChIJoQ8Q6NNB0S0RkOYkS7EPkSQ,4/4/2022,-18,-1,-12,-59,-14,14
ID,Indonesia,Bali,ID-BA,ChIJoQ8Q6NNB0S0RkOYkS7EPkSQ,4/5/2022,-19,-4,-18,-58,-14,14
ID,Indonesia,Bali,ID-BA,ChIJoQ8Q6NNB0S0RkOYkS7EPkSQ,4/6/2022,-17,-1,-14,-57,-14,15
ID,Indonesia,Bali,ID-BA,ChIJoQ8Q6NNB0S0RkOYkS7EPkSQ,4/7/2022,-17,-3,-13,-57,-11,14
ID,Indonesia,Bali,ID-BA,ChIJoQ8Q6NNB0S0RkOYkS7EPkSQ,4/8/2022,-18,-2,-20,-61,-9,14
ID,Indonesia,Bali,ID-BA,ChIJoQ8Q6NNB0S0RkOYkS7EPkSQ,4/9/2022,-25,-10,-29,-60,-15,15
ID,Indonesia,Bali,ID-BA,ChIJoQ8Q6NNB0S0RkOYkS7EPkSQ,4/10/2022,-20,-4,-17,-60,-13,12
ID,Indonesia,Bali,ID-BA,ChIJoQ8Q6NNB0S0RkOYkS7EPkSQ,4/11/2022,-17,-1,-14,-57,-11,14
ID,Indonesia,Bali,ID-BA,ChIJoQ8Q6NNB0S0RkOYkS7EPkSQ,4/12/2022,-17,-4,-14,-54,-12,14
ID,Indonesia,Bali,ID-BA,ChIJoQ8Q6NNB0S0RkOYkS7EPkSQ,4/13/2022,-16,-2,-11,-53,-12,15
ID,Indonesia,Bali,ID-BA,ChIJoQ8Q6NNB0S0RkOYkS7EPkSQ,4/14/2022,-16,-2,-11,-51,-11,13
ID,Indonesia,Bali,ID-BA,ChIJoQ8Q6NNB0S0RkOYkS7EPkSQ,4/15/2022,-19,-6,-5,-59,-43,21
ID,Indonesia,Bali,ID-BA,ChIJoQ8Q6NNB0S0RkOYkS7EPkSQ,4/16/2022,-19,-4,-17,-59,-12,13
ID,Indonesia,Bali,ID-BA,ChIJoQ8Q6NNB0S0RkOYkS7EPkSQ,4/17/2022,-19,-4,-13,-55,-11,13
ID,Indonesia,Bali,ID-BA,ChIJoQ8Q6NNB0S0RkOYkS7EPkSQ,4/18/2022,-17,-1,-12,-52,-13,14
ID,Indonesia,Bali,ID-BA,ChIJoQ8Q6NNB0S0RkOYkS7EPkSQ,4/19/2022,-19,-5,-15,-53,-14,15
ID,Indonesia,Bali,ID-BA,ChIJoQ8Q6NNB0S0RkOYkS7EPkSQ,4/20/2022,-19,-4,-21,-54,-12,16
ID,Indonesia,Bali,ID-BA,ChIJoQ8Q6NNB0S0RkOYkS7EPkSQ,4/21/2022,-17,-3,-13,-53,-10,14
ID,Indonesia,Bali,ID-BA,ChIJoQ8Q6NNB0S0RkOYkS7EPkSQ,4/22/2022,-17,-3,-14,-57,-8,14
ID,Indonesia,Bali,ID-BA,ChIJoQ8Q6NNB0S0RkOYkS7EPkSQ,4/23/2022,-16,-1,-18,-55,-8,12
ID,Indonesia,Bali,ID-BA,ChIJoQ8Q6NNB0S0RkOYkS7EPkSQ,4/24/2022,-17,-1,-12,-57,-9,13
ID,Indonesia,Bali,ID-BA,ChIJoQ8Q6NNB0S0RkOYkS7EPkSQ,4/25/2022,-15,3,-10,-52,-12,14
ID,Indonesia,Bali,ID-BA,ChIJoQ8Q6NNB0S0RkOYkS7EPkSQ,4/26/2022,-15,1,-13,-47,-12,13
